id_country,start_place,start_day,start_h,prec,presMax,presMin,tmax,tmed,tmin,velmedia
15,C.C. El Muelle,22,12,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
9,Plazoleta de Farray,30,16,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
18,Canódromo (electric),22,15,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
11,Plaza Manuel Becerra (elect.),26,12,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
1,San Telmo,12,13,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
1,Plaza de España,20,19,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
1,Mercado Central,21,10,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
8,Plaza de España,25,21,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
6,San Telmo,15,14,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
1,Plaza de la feria,16,14,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
3,Base Naval,31,12,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
10,San Telmo,12,10,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
13,Castillo de Mata (elect.),28,18,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
1,Plaza del Pilar,19,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
6,Oficina de la Sitycleta,5,16,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
6,Castillo de la Luz,27,16,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
10,Plazoleta de Farray,14,18,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
15,Parque Santa Catalina,24,14,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
11,Base Naval,30,19,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
16,Ayuntamiento,8,9,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
12,Plazoleta de Farray,31,20,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
9,Piscina Julio Navarro,30,12,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
1,Obelisco,13,20,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Plazoleta de Farray,19,9,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
6,Castillo de Mata (elect.),19,15,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
14,Plaza del Pilar,12,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
9,Oficina de la Sitycleta,31,16,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
11,Plaza del Pilar,29,8,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
12,Obelisco,15,16,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
1,San Telmo,13,15,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,San Bernardo,21,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
2,Mercado Central,13,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
14,Parque Santa Catalina,15,16,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
9,Las Canteras - Luis Morote,2,13,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
9,Plazoleta de Farray,28,9,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
1,C.C. El Muelle,5,18,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
15,Plazoleta de Farray,16,22,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
9,Plaza de España (elect.),5,22,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
11,Plaza de España (elect.),1,17,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
1,Canódromo,19,15,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
7,Torre Woermann,17,9,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
10,Plazoleta de Farray,7,18,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
9,Las Canteras - Luis Morote,16,12,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
11,Plaza Manuel Becerra (elect.),24,10,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
16,Ayuntamiento,11,15,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
23,Parque Santa Catalina,5,20,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
11,Plaza O'Shanahan,17,11,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
11,Oficina Sítycleta (elect.),29,14,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
1,Obelisco,9,11,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
8,Plaza de España,25,21,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
9,Plazoleta de Farray,19,9,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
9,Plaza Manuel Becerra,25,20,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
13,Castillo de Mata (elect.),5,16,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
6,Torre Las Palmas,9,16,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
1,Plaza de España (elect.),5,12,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
1,Canódromo,11,10,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
6,Piscina Julio Navarro,22,11,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
1,Plaza de España (elect.),1,17,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
6,San Telmo,15,14,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
15,Plazoleta de Farray,6,11,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
11,Parque Santa Catalina,6,18,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
16,Obelisco,12,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
15,Plaza de la feria,27,22,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
3,Base Naval,31,12,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
25,Plaza del Pilar,6,21,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
11,Castillo de Mata (elect.),13,11,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
11,Castillo de Mata (elect.),9,17,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
1,IES Mesa y López,9,10,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
1,Mercado Central,21,10,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
9,Intermodal El Rincón,7,22,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
11,Plaza Manuel Becerra (elect.),21,9,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
1,Oficina de la Sitycleta,19,21,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
1,Parque del Estadio Insular,14,17,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Las Canteras - Luis Morote,22,9,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
18,Muelle Deportivo,27,17,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
10,Muelle Deportivo,2,17,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
25,Parque Santa Catalina,30,17,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
11,León y Castillo,6,15,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
13,Parque Santa Catalina,14,20,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,C.C. El Muelle,27,14,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
14,Las Canteras - Luis Morote,11,16,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
15,C.C. El Muelle,16,18,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
9,Plazoleta de Farray,30,16,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
13,Castillo de Mata (elect.),14,15,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
14,Plaza del Pilar,16,12,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
10,Plaza de España,4,17,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
9,C.C. El Muelle,19,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
11,Plaza del Pilar,29,8,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
1,Oficina de la Sitycleta,10,22,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
1,Oficina Sítycleta (elect.),13,18,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
15,Plaza Manuel Becerra,2,12,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
19,Vega de San José,1,19,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
1,Barranquillo Don Zoilo,14,13,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
9,Piscina Julio Navarro,16,15,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
11,San Bernardo,21,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
13,Torre Woermann,18,19,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
1,Castillo de la Luz,5,8,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
2,Plaza de España,4,15,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
14,Las Canteras - Luis Morote,16,11,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
9,Piscina Julio Navarro,21,13,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
11,Oficina de la Sitycleta,13,12,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
11,Plaza Manuel Becerra (elect.),17,10,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
6,Castillo de Mata (elect.),22,19,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
10,Las Canteras - Luis Morote,23,19,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
16,Plaza del Pilar,8,17,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
15,Plaza de la feria,13,11,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Plaza de España (elect.),10,20,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
11,Plaza de España (elect.),1,17,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
11,Piscina Julio Navarro,23,13,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
1,Mercado Central,5,16,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
2,León y Castillo,14,18,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
3,Plazoleta de Farray,31,14,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
11,San Bernardo,8,11,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
1,León y Castillo,1,16,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
1,C.C. El Muelle,11,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
1,Oficina Sítycleta (elect.),25,11,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
16,Plaza del Pilar,21,16,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
13,Castillo de Mata (elect.),12,17,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
2,Plazoleta de Farray,14,22,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
15,Torre Las Palmas,30,21,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
9,Las Canteras - Luis Morote,28,10,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
9,Piscina Julio Navarro,31,13,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
18,Canódromo,23,18,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
6,Piscina Julio Navarro,8,17,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
10,Plaza O'Shanahan,31,18,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
9,Las Canteras - Luis Morote,9,10,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
11,Castillo de Mata (elect.),9,20,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
11,Plaza Manuel Becerra (elect.),20,16,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
1,Plaza de América,14,17,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Cabildo de Gran Canaria,31,18,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
11,Parque del Estadio Insular,14,7,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
12,León y Castillo,16,14,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
1,Ayuntamiento,5,8,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
11,Piscina Julio Navarro,24,10,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
14,San Telmo,16,15,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
15,Plaza Manuel Becerra,6,13,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
11,Parque Santa Catalina,28,14,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
10,Plaza de España (elect.),14,12,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
9,Plaza Manuel Becerra,22,16,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
1,Plaza de España (elect.),12,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
1,Canódromo,4,10,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
14,Plazoleta de Farray,12,19,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
10,Muelle Deportivo,12,22,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
16,Obelisco,12,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
15,Torre Las Palmas,30,21,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
11,Gabinete Literario,8,21,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
1,Churruca,5,18,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
1,Canódromo,19,11,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
16,Plaza del Pilar,9,12,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
1,Castillo de la Luz,15,21,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
2,Autoridad portuaria,9,11,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
10,Churruca,13,18,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Churruca,1,22,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
1,Castillo de Mata (elect.),6,11,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
1,Plaza de España,11,17,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
16,Torre Las Palmas,13,14,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
18,San Telmo,11,22,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
26,San Telmo,23,19,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
1,Oficina de la Sitycleta,17,22,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
15,Plazoleta de Farray,21,14,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
9,Las Canteras - Luis Morote,31,12,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
18,Torre Las Palmas,24,17,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
11,Gabinete Literario,8,21,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
12,Plazoleta de Farray,31,20,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
15,Plazoleta de Farray,18,17,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
9,Las Canteras - Luis Morote,30,10,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
11,Churruca,1,22,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
11,Churruca,31,14,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
9,Las Canteras - Luis Morote,21,10,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
1,Cabildo de Gran Canaria,21,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
10,Castillo de la Luz,5,9,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
9,Las Canteras - Luis Morote,17,11,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
1,Plaza de España (elect.),10,21,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
10,IES Mesa y López,9,13,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
11,Plaza de España (elect.),5,18,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
6,Piscina Julio Navarro,14,12,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
15,Plaza de la feria,1,12,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
15,Plazoleta de Farray,16,22,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
16,Plaza del Pilar,21,16,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
15,Plaza de la feria,12,11,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
18,Canódromo (electric),25,11,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
11,Plaza Manuel Becerra (elect.),21,13,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
6,Piscina Julio Navarro,8,17,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
15,Base Naval,16,12,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
9,Las Canteras - Luis Morote,14,21,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
19,Barranquillo Don Zoilo,13,21,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
26,San Telmo,23,19,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
14,Plaza O'Shanahan,23,12,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
10,Castillo de la Luz,2,15,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
1,Plaza de España (elect.),7,18,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
18,Torre Woermann,22,13,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
11,Cabildo de Gran Canaria,22,19,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
6,Castillo de Mata (elect.),2,19,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
8,Plaza de España,4,19,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
11,Plaza del Pilar,8,11,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
15,Parque Santa Catalina,29,17,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
1,Obelisco,20,15,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
1,Cabildo de Gran Canaria,22,19,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
9,Plaza Manuel Becerra,19,17,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
11,Plaza O'Shanahan,17,11,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
10,Castillo de Mata (elect.),23,17,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
1,Parque del Estadio Insular,14,6,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
8,Mercado Central,5,12,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
14,Castillo de la Luz,7,15,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
15,Oficina de la Sitycleta,8,17,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
9,Piscina Julio Navarro,28,11,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
11,Castillo de Mata (elect.),8,9,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
3,Teatro Pérez Galdós,24,16,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
14,Las Canteras - Luis Morote,13,8,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
16,Plaza del Pilar,5,18,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
11,Torre Woermann,16,14,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
19,Parque Santa Catalina,12,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
1,Canódromo,16,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
9,Intermodal El Rincón,14,22,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
11,Torre Las Palmas,19,13,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
11,Base Naval,22,10,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
11,Castillo de Mata (elect.),13,14,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
19,Las Canteras - Luis Morote,28,8,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
1,Las Canteras - Luis Morote,4,11,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
1,Plaza O'Shanahan,14,19,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Parque Santa Catalina,25,18,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
14,Churruca,10,15,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
14,Torre Las Palmas,27,15,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
15,Las Canteras - Luis Morote,17,16,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
19,Plaza O'Shanahan,12,21,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
2,Autoridad portuaria,9,11,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
12,Obelisco,12,16,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
1,Canódromo,7,17,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
8,Mercado Central,15,11,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
9,Intermodal El Rincón,21,22,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
13,Castillo de Mata (elect.),27,17,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
1,Plazoleta de Farray,3,14,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7
1,Parque Santa Catalina,13,20,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Canódromo,10,12,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
1,Plaza de España (elect.),11,22,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
1,Plaza del Pilar,24,16,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
16,Torre Las Palmas,1,17,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
12,Obelisco,19,16,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
1,Barranquillo Don Zoilo,14,21,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
15,Plaza Manuel Becerra,13,15,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Paseo de Chil - Av. Escaleritas,21,10,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
1,Parque Santa Catalina,23,19,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
14,Base Naval,11,22,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
16,Torre Woermann,8,15,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
5,Las Canteras - Luis Morote,4,18,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
1,Parque del Estadio Insular,18,13,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
2,Mercado Central,14,8,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
10,Castillo de Mata (elect.),24,11,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
15,Plaza del Pilar,19,20,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
15,Plaza Manuel Becerra,23,10,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
19,Barranquillo Don Zoilo,13,21,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Base Naval,11,22,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
10,Plaza de la feria,23,6,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
16,Torre Woermann,8,15,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
1,Torre Las Palmas,11,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
1,Parque del Estadio Insular,18,13,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
19,Barranquillo Don Zoilo,13,21,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Parque Santa Catalina,12,18,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
10,Torre Woermann,6,18,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
10,Castillo de la Luz,1,8,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
15,Mercado Central,13,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Torre Las Palmas,6,18,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
1,Oficina Sítycleta (elect.),13,18,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
9,Castillo de la Luz,26,13,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
11,Plaza de la feria,20,16,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
19,C.C. El Muelle,13,20,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
5,Plaza de España,26,12,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
3,Cabildo de Gran Canaria,20,10,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
16,Ayuntamiento,11,15,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
9,Ayuntamiento,23,15,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
11,Cabildo de Gran Canaria,21,22,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
16,Ayuntamiento,21,8,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
11,San Bernardo,21,12,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
1,Base Naval,9,19,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
14,San Cristóbal,17,13,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
15,Plaza del Pilar,22,12,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
26,Oficina de la Sitycleta,27,11,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
1,Castillo de Mata (elect.),14,19,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Parque Santa Catalina,31,10,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
1,Oficina de la Sitycleta,31,18,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
12,Plaza del Pilar,10,12,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
16,Torre Woermann,15,13,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
16,Plaza del Pilar,15,16,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
11,Parque del Estadio Insular,7,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
11,Plaza de España (elect.),30,12,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
1,Parque Santa Catalina,31,10,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
14,Castillo de la Luz,31,8,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
9,Las Canteras - Luis Morote,7,20,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
11,Plaza de España (elect.),20,8,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
11,Torre Las Palmas,28,19,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
1,Castillo de Mata (elect.),10,16,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
14,Plaza del Pilar,26,12,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
11,San Bernardo,4,12,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
11,Plaza Manuel Becerra (elect.),16,11,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
19,C.C. El Muelle,13,20,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Plaza Manuel Becerra,30,19,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
10,Teatro Pérez Galdós,10,21,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
15,Mercado Central,1,16,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
15,Plaza Manuel Becerra,23,10,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
11,Castillo de Mata (elect.),1,10,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
