id_country;country;start_place;start_day;start_month;start_h;start_min;start_seg;end_day;end_month;end_h;end_min;end_seg;user_time
12;Suecia;Parque Santa Catalina;3;12;10;56;1;3;12;11;11;1; 00:15:00
13;Rumanía;Ayuntamiento;15;12;11;50;39;15;12;12;5;38; 00:14:59
1;Alemania;San Telmo;9;12;13;32;13;9;12;13;47;11; 00:14:58
8;Eslovenia;León y Castillo;1;12;15;43;4;1;12;15;58;2; 00:14:58
11;Reino Unido;Intermodal El Rincón;18;12;9;13;20;18;12;9;28;18; 00:14:58
11;Reino Unido;León y Castillo;22;12;11;51;4;22;12;12;6;1; 00:14:57
3;Bélgica;Las Canteras - Luis Morote;20;12;17;5;28;20;12;17;20;24; 00:14:56
14;Finlandia;Churruca;28;12;12;15;12;28;12;12;30;8; 00:14:56
15;Italia;Plaza Manuel Becerra;13;12;19;41;21;13;12;19;56;17; 00:14:56
1;Alemania;San Telmo;21;12;14;41;38;21;12;14;56;33; 00:14:55
2;Austria;Torre Las Palmas;4;12;13;26;54;4;12;13;41;49; 00:14:55
9;Países Bajos;San Telmo;8;12;17;34;1;8;12;17;48;56; 00:14:55
1;Alemania;Castillo de la Luz;15;12;21;8;47;15;12;21;23;41; 00:14:54
14;Finlandia;Aparcamiento Sanapú;29;12;15;22;11;29;12;15;37;4; 00:14:53
9;Países Bajos;San Telmo;8;12;17;34;16;8;12;17;49;9; 00:14:53
11;Reino Unido;Torre Woermann;16;12;18;28;19;16;12;18;43;12; 00:14:53
1;Alemania;Parque Santa Catalina;5;12;10;18;48;5;12;10;33;40; 00:14:52
6;Dinamarca;Teatro Pérez Galdós;6;12;15;38;22;6;12;15;53;14; 00:14:52
2;Austria;Torre Las Palmas;4;12;13;27;10;4;12;13;42;1; 00:14:51
2;Austria;Las Canteras - Luis Morote;4;12;17;36;11;4;12;17;51;2; 00:14:51
11;Reino Unido;Plaza de España (elect.);20;12;17;28;27;20;12;17;43;18; 00:14:51
1;Alemania;Plaza de España (elect.);16;12;19;34;15;16;12;19;49;5; 00:14:50
10;Francia;C.C. El Muelle;6;12;20;30;53;6;12;20;45;43; 00:14:50
1;Alemania;Plaza Manuel Becerra (elect.);10;12;18;41;46;10;12;18;56;35; 00:14:49
1;Alemania;Barranquillo Don Zoilo;16;12;12;27;43;16;12;12;42;32; 00:14:49
9;Países Bajos;Mercado Central;21;12;9;30;16;21;12;9;45;5; 00:14:49
1;Alemania;Oficina de la Sitycleta;27;12;13;24;38;27;12;13;39;26; 00:14:48
2;Austria;Torre Woermann;28;12;9;3;16;28;12;9;18;4; 00:14:48
6;Dinamarca;Oficina de la Sitycleta;16;12;15;57;19;16;12;16;12;7; 00:14:48
10;Francia;Torre Las Palmas;26;12;14;26;27;26;12;14;41;15; 00:14:48
1;Alemania;C.C. El Muelle;5;12;16;22;47;5;12;16;37;34; 00:14:47
1;Alemania;Plaza de España (elect.);10;12;21;23;37;10;12;21;38;24; 00:14:47
15;Italia;Base Naval;13;12;16;46;29;13;12;17;1;16; 00:14:47
18;Polonia;Canódromo;29;12;11;25;50;29;12;11;40;37; 00:14:47
11;Reino Unido;San Bernardo;13;12;11;28;35;13;12;11;43;22; 00:14:47
1;Alemania;Torre Woermann;13;12;11;21;39;13;12;11;36;25; 00:14:46
6;Dinamarca;Piscina Julio Navarro;9;12;16;15;23;9;12;16;30;9; 00:14:46
6;Dinamarca;Teatro Pérez Galdós;11;12;14;55;23;11;12;15;10;9; 00:14:46
14;Finlandia;Plazoleta de Farray;19;12;19;11;30;19;12;19;26;16; 00:14:46
9;Países Bajos;Plaza de España (elect.);5;12;22;3;24;5;12;22;18;10; 00:14:46
16;Irlanda;Plaza del Pilar;7;12;17;7;39;7;12;17;22;24; 00:14:45
2;Austria;Mercado Central;5;12;12;6;20;5;12;12;21;3; 00:14:43
18;Polonia;Plaza de España (elect.);27;12;15;49;26;27;12;16;4;9; 00:14:43
1;Alemania;Teatro Pérez Galdós;4;12;14;13;49;4;12;14;28;31; 00:14:42
11;Reino Unido;Oficina de la Sitycleta;8;12;13;17;21;8;12;13;32;3; 00:14:42
13;Rumanía;Plaza de España (elect.);2;12;10;13;49;2;12;10;28;31; 00:14:42
1;Alemania;Gabinete Literario;4;12;20;21;44;4;12;20;36;25; 00:14:41
11;Reino Unido;Oficina de la Sitycleta;1;12;19;48;7;1;12;20;2;48; 00:14:41
9;Países Bajos;Plazoleta de Farray;7;12;17;57;48;7;12;18;12;28; 00:14:40
11;Reino Unido;C.C. El Muelle;8;12;20;32;55;8;12;20;47;34; 00:14:39
18;Polonia;Torre Woermann;28;12;10;27;22;28;12;10;42;0; 00:14:38
2;Austria;Mercado Central;18;12;15;4;54;18;12;15;19;31; 00:14:37
25;Noruega;C.C. El Muelle;26;12;16;54;15;26;12;17;8;52; 00:14:37
9;Países Bajos;Ayuntamiento;21;12;18;19;8;21;12;18;33;45; 00:14:37
6;Dinamarca;Teatro Pérez Galdós;11;12;14;55;31;11;12;15;10;7; 00:14:36
6;Dinamarca;Teatro Pérez Galdós;12;12;15;0;26;12;12;15;15;1; 00:14:35
15;Italia;Plazoleta de Farray;2;12;15;27;22;2;12;15;41;57; 00:14:35
9;Países Bajos;Mercado Central;19;12;9;27;21;19;12;9;41;55; 00:14:34
9;Países Bajos;Castillo de la Luz;27;12;16;56;55;27;12;17;11;29; 00:14:34
12;Suecia;León y Castillo;5;12;14;0;44;5;12;14;15;18; 00:14:34
15;Italia;Plazoleta de Farray;11;12;20;10;8;11;12;20;24;41; 00:14:33
10;Francia;Base Naval;2;12;12;4;20;2;12;12;18;52; 00:14:32
21;Portugal;Parque Santa Catalina;10;12;17;45;57;10;12;18;0;29; 00:14:32
11;Reino Unido;Parque del Estadio Insular;12;12;7;58;31;12;12;8;13;3; 00:14:32
11;Reino Unido;León y Castillo;14;12;20;9;49;14;12;20;24;21; 00:14:32
3;Bélgica;Torre Las Palmas;24;12;17;30;37;24;12;17;45;8; 00:14:31
16;Irlanda;Ayuntamiento;6;12;14;41;58;6;12;14;56;29; 00:14:31
15;Italia;C.C. El Muelle;26;12;16;18;36;26;12;16;33;7; 00:14:31
9;Países Bajos;Plaza Manuel Becerra;28;12;7;25;23;28;12;7;39;54; 00:14:31
1;Alemania;Plazoleta de Farray;11;12;20;10;22;11;12;20;24;52; 00:14:30
16;Irlanda;Plaza del Pilar;8;12;18;4;56;8;12;18;19;25; 00:14:29
10;Francia;IES Mesa y López;24;12;14;30;0;24;12;14;44;28; 00:14:28
1;Alemania;Plazoleta de Farray;17;12;10;7;54;17;12;10;22;21; 00:14:27
2;Austria;Las Canteras - Luis Morote;4;12;17;36;8;4;12;17;50;35; 00:14:27
10;Francia;San Telmo;3;12;18;17;29;3;12;18;31;56; 00:14:27
9;Países Bajos;Plazoleta de Farray;17;12;10;8;1;17;12;10;22;27; 00:14:26
18;Polonia;Plaza del Pilar;25;12;15;3;15;25;12;15;17;41; 00:14:26
1;Alemania;Churruca;16;12;17;1;18;16;12;17;15;43; 00:14:25
1;Alemania;Cabildo de Gran Canaria;31;12;19;23;2;31;12;19;37;27; 00:14:25
18;Polonia;Intermodal El Rincón;4;12;18;38;53;4;12;18;53;18; 00:14:25
6;Dinamarca;Teatro Pérez Galdós;6;12;15;38;8;6;12;15;52;32; 00:14:24
10;Francia;Castillo de la Luz;19;12;18;39;17;19;12;18;53;41; 00:14:24
1;Alemania;Plaza del Pilar;22;12;10;33;17;22;12;10;47;40; 00:14:23
2;Austria;C.C. El Muelle;14;12;11;12;30;14;12;11;26;53; 00:14:23
14;Finlandia;Plaza de la feria;24;12;10;8;53;24;12;10;23;16; 00:14:23
1;Alemania;Canódromo;20;12;14;53;53;20;12;15;8;15; 00:14:22
1;Alemania;Plaza de España (elect.);14;12;20;3;21;14;12;20;17;42; 00:14:21
1;Alemania;Paseo de Chil - Av. Escaleritas;16;12;13;47;32;16;12;14;1;53; 00:14:21
1;Alemania;Plazoleta de Farray;21;12;15;4;48;21;12;15;19;9; 00:14:21
7;Eslovaquia;Torre Woermann;17;12;9;44;21;17;12;9;58;42; 00:14:21
15;Italia;Plaza O'Shanahan;6;12;22;35;48;6;12;22;50;9; 00:14:21
19;Rep. Checa;Parque Santa Catalina;2;12;20;9;31;2;12;20;23;52; 00:14:21
19;Rep. Checa;Las Canteras - Luis Morote;25;12;18;25;15;25;12;18;39;36; 00:14:21
13;Rumanía;Castillo de Mata (elect.);30;12;17;38;24;30;12;17;52;45; 00:14:21
1;Alemania;Torre Woermann;9;12;11;34;8;9;12;11;48;28; 00:14:20
1;Alemania;Las Canteras - Luis Morote;22;12;17;18;15;22;12;17;32;35; 00:14:20
1;Alemania;Plaza O'Shanahan;27;12;16;37;36;27;12;16;51;56; 00:14:20
10;Francia;Muelle Deportivo;5;12;17;51;31;5;12;18;5;51; 00:14:20
15;Italia;Torre Woermann;17;12;17;55;14;17;12;18;9;34; 00:14:20
18;Polonia;San Telmo;27;12;14;42;9;27;12;14;56;29; 00:14:20
11;Reino Unido;Obelisco;8;12;17;28;6;8;12;17;42;25; 00:14:19
19;Rep. Checa;Las Canteras - Luis Morote;27;12;12;40;26;27;12;12;54;45; 00:14:19
12;Suecia;León y Castillo;22;12;14;10;25;22;12;14;24;44; 00:14:19
14;Finlandia;Las Canteras - Luis Morote;14;12;11;11;41;14;12;11;25;59; 00:14:18
11;Reino Unido;Base Naval;19;12;20;52;6;19;12;21;6;24; 00:14:18
2;Austria;León y Castillo;1;12;15;43;40;1;12;15;57;57; 00:14:17
13;Rumanía;Torre Woermann;24;12;20;3;38;24;12;20;17;55; 00:14:17
3;Bélgica;Plaza de la feria;14;12;18;28;26;14;12;18;42;41; 00:14:15
1;Alemania;Plaza O'Shanahan;29;12;21;12;34;29;12;21;26;48; 00:14:14
9;Países Bajos;C.C. La Minilla;17;12;12;50;39;17;12;13;4;53; 00:14:14
11;Reino Unido;Las Canteras - Luis Morote;14;12;8;28;18;14;12;8;42;32; 00:14:14
12;Suecia;C.C. La Minilla;26;12;9;21;21;26;12;9;35;34; 00:14:13
1;Alemania;Paseo de Chil - Av. Escaleritas;22;12;7;11;45;22;12;7;25;57; 00:14:12
14;Finlandia;Plaza O'Shanahan;17;12;16;11;6;17;12;16;25;18; 00:14:12
16;Irlanda;Ayuntamiento;13;12;14;46;58;13;12;15;1;10; 00:14:12
16;Irlanda;Churruca;19;12;14;55;35;19;12;15;9;47; 00:14:12
18;Polonia;Plaza del Pilar;30;12;17;29;21;30;12;17;43;33; 00:14:12
3;Bélgica;Oficina de la Sitycleta;19;12;16;26;54;19;12;16;41;4; 00:14:10
1;Alemania;Parque del Estadio Insular;15;12;17;53;26;15;12;18;7;35; 00:14:09
3;Bélgica;Parque Santa Catalina;28;12;14;27;39;28;12;14;41;48; 00:14:09
3;Bélgica;Ayuntamiento;30;12;14;0;47;30;12;14;14;55; 00:14:08
14;Finlandia;Torre Las Palmas;26;12;9;40;31;26;12;9;54;39; 00:14:08
11;Reino Unido;Castillo de la Luz;24;12;12;25;7;24;12;12;39;15; 00:14:08
3;Bélgica;San Telmo;29;12;20;52;35;29;12;21;6;42; 00:14:07
14;Finlandia;Plaza O'Shanahan;8;12;16;42;50;8;12;16;56;57; 00:14:07
14;Finlandia;Castillo de la Luz;30;12;12;50;5;30;12;13;4;12; 00:14:07
15;Italia;Plaza de España (elect.);5;12;18;22;59;5;12;18;37;6; 00:14:07
15;Italia;Gabinete Literario;7;12;17;59;37;7;12;18;13;43; 00:14:06
15;Italia;Mercado Central;9;12;13;45;22;9;12;13;59;28; 00:14:06
11;Reino Unido;San Bernardo;1;12;12;49;30;1;12;13;3;36; 00:14:06
11;Reino Unido;Plaza O'Shanahan;21;12;13;47;48;21;12;14;1;54; 00:14:06
1;Alemania;C.C. El Muelle;13;12;18;40;15;13;12;18;54;20; 00:14:05
1;Alemania;C.C. El Muelle;29;12;19;25;6;29;12;19;39;11; 00:14:05
9;Países Bajos;Torre Woermann;25;12;20;52;35;25;12;21;6;40; 00:14:05
9;Países Bajos;Plaza Manuel Becerra (elect.);29;12;9;5;14;29;12;9;19;18; 00:14:04
1;Alemania;Plaza Manuel Becerra;6;12;21;4;33;6;12;21;18;35; 00:14:02
19;Rep. Checa;Las Canteras - Luis Morote;25;12;18;25;28;25;12;18;39;30; 00:14:02
7;Eslovaquia;Torre Woermann;17;12;17;54;30;17;12;18;8;30; 00:14:00
9;Países Bajos;Muelle Deportivo;8;12;14;31;41;8;12;14;45;41; 00:14:00
6;Dinamarca;Teatro Pérez Galdós;12;12;16;23;55;12;12;16;37;53; 00:13:58
16;Irlanda;Cabildo de Gran Canaria;18;12;21;48;13;18;12;22;2;11; 00:13:58
12;Suecia;Obelisco;22;12;20;9;22;22;12;20;23;20; 00:13:58
3;Bélgica;Plaza O'Shanahan;20;12;11;10;23;20;12;11;24;20; 00:13:57
18;Polonia;Plaza de España (elect.);25;12;16;40;29;25;12;16;54;25; 00:13:56
7;Eslovaquia;Plaza de España;6;12;17;31;35;6;12;17;45;30; 00:13:55
14;Finlandia;Intermodal El Rincón;28;12;13;33;27;28;12;13;47;22; 00:13:55
10;Francia;Base Naval;19;12;21;55;20;19;12;22;9;15; 00:13:55
15;Italia;Plaza de la feria;28;12;12;38;40;28;12;12;52;35; 00:13:55
15;Italia;Mercado Central;29;12;16;27;3;29;12;16;40;58; 00:13:55
19;Rep. Checa;Parque Santa Catalina;2;12;20;10;14;2;12;20;24;9; 00:13:55
10;Francia;Castillo de la Luz;16;12;12;23;45;16;12;12;37;39; 00:13:54
15;Italia;Plaza Manuel Becerra;6;12;21;4;44;6;12;21;18;38; 00:13:54
11;Reino Unido;Plaza Manuel Becerra;12;12;18;48;21;12;12;19;2;15; 00:13:54
1;Alemania;Oficina de la Sitycleta;20;12;14;52;7;20;12;15;6;0; 00:13:53
1;Alemania;Torre Woermann;22;12;18;44;9;22;12;18;58;2; 00:13:53
11;Reino Unido;C.C. La Minilla;21;12;17;29;11;21;12;17;43;4; 00:13:53
12;Suecia;León y Castillo;9;12;14;4;46;9;12;14;18;39; 00:13:53
3;Bélgica;C.C. El Muelle;25;12;18;6;45;25;12;18;20;37; 00:13:52
13;Rumanía;Plaza de España (elect.);20;12;10;34;36;20;12;10;48;28; 00:13:52
1;Alemania;Oficina de la Sitycleta;15;12;21;20;2;15;12;21;33;53; 00:13:51
3;Bélgica;Parque Santa Catalina;28;12;14;27;7;28;12;14;40;58; 00:13:51
9;Países Bajos;Las Canteras - Luis Morote;24;12;9;6;50;24;12;9;20;41; 00:13:51
11;Reino Unido;Piscina Julio Navarro;24;12;13;55;20;24;12;14;9;11; 00:13:51
1;Alemania;Churruca;31;12;13;14;41;31;12;13;28;31; 00:13:50
15;Italia;Plaza Manuel Becerra;24;12;10;41;2;24;12;10;54;52; 00:13:50
1;Alemania;Plaza de España (elect.);19;12;17;40;25;19;12;17;54;14; 00:13:49
11;Reino Unido;Piscina Julio Navarro;22;12;16;21;26;22;12;16;35;15; 00:13:49
14;Finlandia;Plaza San Agustín;30;12;11;3;1;30;12;11;16;49; 00:13:48
9;Países Bajos;Muelle Deportivo;8;12;14;31;44;8;12;14;45;32; 00:13:48
18;Polonia;Base Naval;19;12;20;52;43;19;12;21;6;31; 00:13:48
1;Alemania;León y Castillo;15;12;11;6;42;15;12;11;20;29; 00:13:47
10;Francia;Plaza de España (elect.);9;12;11;28;16;9;12;11;42;3; 00:13:47
16;Irlanda;Castillo de la Luz;18;12;14;30;18;18;12;14;44;5; 00:13:47
11;Reino Unido;Piscina Julio Navarro;19;12;10;25;51;19;12;10;39;38; 00:13:47
13;Rumanía;Castillo de Mata (elect.);16;12;9;48;26;16;12;10;2;13; 00:13:47
11;Reino Unido;San Bernardo;12;12;11;46;59;12;12;12;0;45; 00:13:46
1;Alemania;Plaza O'Shanahan;4;12;16;13;6;4;12;16;26;51; 00:13:45
3;Bélgica;Churruca;24;12;14;51;39;24;12;15;5;24; 00:13:45
6;Dinamarca;Teatro Pérez Galdós;22;12;10;1;42;22;12;10;15;27; 00:13:45
13;Rumanía;Castillo de Mata (elect.);20;12;18;8;38;20;12;18;22;23; 00:13:45
6;Dinamarca;Oficina de la Sitycleta;5;12;16;58;22;5;12;17;12;6; 00:13:44
6;Dinamarca;Castillo de Mata (elect.);23;12;18;6;50;23;12;18;20;34; 00:13:44
15;Italia;Mercado Central;8;12;22;27;13;8;12;22;40;57; 00:13:44
13;Rumanía;Plaza de España (elect.);27;12;11;35;19;27;12;11;49;3; 00:13:44
12;Suecia;León y Castillo;21;12;14;3;13;21;12;14;16;57; 00:13:44
1;Alemania;Oficina de la Sitycleta;20;12;17;56;55;20;12;18;10;38; 00:13:43
14;Finlandia;Parque Santa Catalina;14;12;8;48;57;14;12;9;2;40; 00:13:43
10;Francia;Muelle Deportivo;3;12;11;52;15;3;12;12;5;58; 00:13:43
16;Irlanda;Plaza del Pilar;6;12;20;53;47;6;12;21;7;30; 00:13:43
18;Polonia;Canódromo;23;12;10;35;2;23;12;10;48;45; 00:13:43
11;Reino Unido;Plaza de España (elect.);8;12;12;36;24;8;12;12;50;7; 00:13:43
9;Países Bajos;Ayuntamiento;2;12;8;54;41;2;12;9;8;23; 00:13:42
9;Países Bajos;Torre Las Palmas;25;12;11;17;49;25;12;11;31;31; 00:13:42
15;Italia;Oficina Sítycleta (elect.);22;12;17;31;13;22;12;17;44;54; 00:13:41
1;Alemania;Plaza O'Shanahan;21;12;13;19;16;21;12;13;32;56; 00:13:40
11;Reino Unido;Castillo de la Luz;6;12;19;11;16;6;12;19;24;56; 00:13:40
1;Alemania;Parque Santa Catalina;7;12;10;58;53;7;12;11;12;32; 00:13:39
1;Alemania;Parque Santa Catalina;20;12;22;23;6;20;12;22;36;45; 00:13:39
19;Rep. Checa;C.C. El Muelle;4;12;17;56;39;4;12;18;10;18; 00:13:39
1;Alemania;Obelisco;20;12;20;24;40;20;12;20;38;18; 00:13:38
1;Alemania;Plazoleta de Farray;16;12;12;27;24;16;12;12;41;1; 00:13:37
10;Francia;Plazoleta de Farray;19;12;18;3;44;19;12;18;17;21; 00:13:37
15;Italia;Plaza de la feria;29;12;13;3;53;29;12;13;17;30; 00:13:37
11;Reino Unido;Churruca;14;12;12;36;28;14;12;12;50;5; 00:13:37
19;Rep. Checa;Churruca;5;12;22;37;1;5;12;22;50;38; 00:13:37
1;Alemania;Canódromo;14;12;18;5;0;14;12;18;18;36; 00:13:36
1;Alemania;Barranquillo Don Zoilo;31;12;10;50;53;31;12;11;4;29; 00:13:36
18;Polonia;Canódromo;23;12;10;35;6;23;12;10;48;42; 00:13:36
11;Reino Unido;Paseo de Chil - Av. Escaleritas;22;12;7;12;35;22;12;7;26;11; 00:13:36
6;Dinamarca;Teatro Pérez Galdós;8;12;16;6;9;8;12;16;19;44; 00:13:35
6;Dinamarca;Teatro Pérez Galdós;22;12;10;1;50;22;12;10;15;24; 00:13:34
6;Dinamarca;Ayuntamiento;21;12;14;21;42;21;12;14;35;15; 00:13:33
14;Finlandia;Plaza O'Shanahan;31;12;18;31;16;31;12;18;44;49; 00:13:33
15;Italia;Base Naval;30;12;13;3;25;30;12;13;16;58; 00:13:33
10;Francia;Piscina Julio Navarro;1;12;12;58;46;1;12;13;12;18; 00:13:32
10;Francia;Muelle Deportivo;14;12;9;58;55;14;12;10;12;27; 00:13:32
18;Polonia;Parque del Estadio Insular;29;12;7;12;53;29;12;7;26;25; 00:13:32
16;Irlanda;Ayuntamiento;8;12;17;12;10;8;12;17;25;41; 00:13:31
15;Italia;Plaza Manuel Becerra;17;12;10;39;3;17;12;10;52;34; 00:13:31
9;Países Bajos;Las Canteras - Luis Morote;29;12;10;11;48;29;12;10;25;19; 00:13:31
11;Reino Unido;Castillo de Mata (elect.);1;12;10;19;45;1;12;10;33;16; 00:13:31
1;Alemania;Plaza de España (elect.);17;12;16;46;42;17;12;17;0;12; 00:13:30
1;Alemania;Oficina de la Sitycleta;23;12;20;28;24;23;12;20;41;54; 00:13:30
14;Finlandia;Las Canteras - Luis Morote;16;12;16;40;37;16;12;16;54;7; 00:13:30
1;Alemania;Plaza del Pilar;13;12;18;28;37;13;12;18;42;6; 00:13:29
1;Alemania;Plaza de España;16;12;21;34;53;16;12;21;48;22; 00:13:29
1;Alemania;Plaza de España (elect.);18;12;17;17;53;18;12;17;31;22; 00:13:29
14;Finlandia;Castillo de la Luz;26;12;9;23;47;26;12;9;37;14; 00:13:27
9;Países Bajos;Churruca;6;12;16;50;17;6;12;17;3;44; 00:13:27
11;Reino Unido;Piscina Julio Navarro;24;12;13;55;33;24;12;14;9;0; 00:13:27
7;Eslovaquia;Plaza de España;6;12;20;36;6;6;12;20;49;32; 00:13:26
15;Italia;Obelisco;5;12;13;30;3;5;12;13;43;29; 00:13:26
18;Polonia;Plaza de España (elect.);27;12;15;3;54;27;12;15;17;20; 00:13:26
11;Reino Unido;Plaza O'Shanahan;24;12;12;14;17;24;12;12;27;43; 00:13:26
1;Alemania;Parque Santa Catalina;7;12;12;27;28;7;12;12;40;53; 00:13:25
11;Reino Unido;Oficina Sítycleta (elect.);14;12;16;53;30;14;12;17;6;55; 00:13:25
15;Italia;Plazoleta de Farray;18;12;20;29;59;18;12;20;43;23; 00:13:24
10;Francia;IES Mesa y López;12;12;13;24;55;12;12;13;38;18; 00:13:23
20;Hungría;Churruca;3;12;19;52;14;3;12;20;5;37; 00:13:23
14;Finlandia;Las Canteras - Luis Morote;14;12;16;38;51;14;12;16;52;13; 00:13:22
14;Finlandia;Castillo de la Luz;27;12;12;11;28;27;12;12;24;50; 00:13:22
15;Italia;Plaza Manuel Becerra;24;12;10;41;19;24;12;10;54;41; 00:13:22
9;Países Bajos;Paseo de Chil - Av. Escaleritas;4;12;20;24;9;4;12;20;37;31; 00:13:22
1;Alemania;Churruca;27;12;15;9;21;27;12;15;22;42; 00:13:21
11;Reino Unido;San Telmo;21;12;14;43;21;21;12;14;56;42; 00:13:21
1;Alemania;Torre Woermann;1;12;19;54;29;1;12;20;7;49; 00:13:20
1;Alemania;Plaza O'Shanahan;13;12;17;26;14;13;12;17;39;34; 00:13:20
6;Dinamarca;Piscina Julio Navarro;14;12;18;23;41;14;12;18;37;1; 00:13:20
18;Polonia;Torre Woermann;23;12;10;47;9;23;12;11;0;29; 00:13:20
19;Rep. Checa;Churruca;6;12;15;18;7;6;12;15;31;27; 00:13:20
1;Alemania;Obelisco;14;12;12;51;41;14;12;13;5;0; 00:13:19
15;Italia;Oficina Sítycleta (elect.);22;12;17;31;32;22;12;17;44;51; 00:13:19
15;Italia;Plaza de la feria;30;12;11;40;28;30;12;11;53;47; 00:13:19
3;Bélgica;C.C. El Muelle;25;12;18;6;51;25;12;18;20;9; 00:13:18
16;Irlanda;Plaza de América;1;12;21;1;36;1;12;21;14;54; 00:13:18
3;Bélgica;Muelle Deportivo;24;12;16;38;48;24;12;16;52;5; 00:13:17
1;Alemania;Torre Woermann;9;12;14;45;20;9;12;14;58;36; 00:13:16
1;Alemania;Oficina de la Sitycleta;25;12;19;37;15;25;12;19;50;30; 00:13:15
3;Bélgica;San Telmo;23;12;15;29;7;23;12;15;42;22; 00:13:15
15;Italia;Mercado Central;5;12;17;47;40;5;12;18;0;55; 00:13:15
18;Polonia;Castillo de la Luz;25;12;10;40;48;25;12;10;54;3; 00:13:15
26;USA / Canada;Plaza de la feria;14;12;20;10;25;14;12;20;23;40; 00:13:15
1;Alemania;Castillo de la Luz;5;12;15;48;38;5;12;16;1;52; 00:13:14
3;Bélgica;San Bernardo;2;12;16;27;54;2;12;16;41;8; 00:13:14
14;Finlandia;Plaza San Agustín;30;12;11;2;59;30;12;11;16;12; 00:13:13
9;Países Bajos;Paseo de Chil - Av. Escaleritas;22;12;20;24;7;22;12;20;37;20; 00:13:13
18;Polonia;San Telmo;24;12;15;14;5;24;12;15;27;18; 00:13:13
1;Alemania;IES Mesa y López;7;12;20;9;1;7;12;20;22;13; 00:13:12
1;Alemania;Plaza del Pilar;11;12;13;34;5;11;12;13;47;17; 00:13:12
3;Bélgica;San Telmo;29;12;20;52;5;29;12;21;5;17; 00:13:12
15;Italia;Plazoleta de Farray;18;12;20;30;5;18;12;20;43;17; 00:13:12
18;Polonia;Canódromo (electric);29;12;11;27;25;29;12;11;40;37; 00:13:12
19;Rep. Checa;Vega de San José;10;12;10;38;49;10;12;10;52;1; 00:13:12
13;Rumanía;Plaza de España (elect.);16;12;9;20;18;16;12;9;33;29; 00:13:11
16;Irlanda;Churruca;19;12;14;56;13;19;12;15;9;23; 00:13:10
2;Austria;Oficina de la Sitycleta;26;12;12;40;1;26;12;12;53;10; 00:13:09
11;Reino Unido;Parque Santa Catalina;28;12;14;59;12;28;12;15;12;21; 00:13:09
6;Dinamarca;Oficina de la Sitycleta;16;12;15;57;8;16;12;16;10;16; 00:13:08
6;Dinamarca;Castillo de Mata (elect.);20;12;17;14;25;20;12;17;27;33; 00:13:08
10;Francia;San Telmo;1;12;12;42;10;1;12;12;55;18; 00:13:08
15;Italia;C.C. El Muelle;22;12;12;4;57;22;12;12;18;5; 00:13:08
9;Países Bajos;Plazoleta de Farray;30;12;16;18;29;30;12;16;31;37; 00:13:08
18;Polonia;Canódromo (electric);22;12;15;42;14;22;12;15;55;22; 00:13:08
11;Reino Unido;Plaza Manuel Becerra (elect.);26;12;12;40;30;26;12;12;53;38; 00:13:08
1;Alemania;San Telmo;12;12;13;5;30;12;12;13;18;37; 00:13:07
1;Alemania;Plaza de España;20;12;19;41;0;20;12;19;54;7; 00:13:07
1;Alemania;Mercado Central;21;12;10;7;33;21;12;10;20;40; 00:13:07
8;Eslovenia;Plaza de España;25;12;21;35;53;25;12;21;49;0; 00:13:07
6;Dinamarca;San Telmo;15;12;14;5;36;15;12;14;18;42; 00:13:06
1;Alemania;Plaza de la feria;16;12;14;25;16;16;12;14;38;21; 00:13:05
3;Bélgica;Base Naval;31;12;12;47;27;31;12;13;0;32; 00:13:05
10;Francia;San Telmo;12;12;10;38;13;12;12;10;51;18; 00:13:05
13;Rumanía;Castillo de Mata (elect.);28;12;18;44;45;28;12;18;57;50; 00:13:05
1;Alemania;Plaza del Pilar;19;12;19;3;32;19;12;19;16;36; 00:13:04
6;Dinamarca;Oficina de la Sitycleta;5;12;16;58;37;5;12;17;11;41; 00:13:04
6;Dinamarca;Castillo de la Luz;27;12;16;31;33;27;12;16;44;37; 00:13:04
10;Francia;Plazoleta de Farray;14;12;18;1;25;14;12;18;14;29; 00:13:04
15;Italia;Parque Santa Catalina;24;12;14;28;42;24;12;14;41;46; 00:13:04
11;Reino Unido;Base Naval;30;12;19;17;25;30;12;19;30;29; 00:13:04
16;Irlanda;Ayuntamiento;8;12;9;14;18;8;12;9;27;21; 00:13:03
12;Suecia;Plazoleta de Farray;31;12;20;12;18;31;12;20;25;21; 00:13:03
9;Países Bajos;Piscina Julio Navarro;30;12;12;14;38;30;12;12;27;40; 00:13:02
1;Alemania;Obelisco;13;12;20;52;20;13;12;21;5;21; 00:13:01
1;Alemania;Plazoleta de Farray;19;12;9;7;21;19;12;9;20;22; 00:13:01
6;Dinamarca;Castillo de Mata (elect.);19;12;15;8;36;19;12;15;21;37; 00:13:01
14;Finlandia;Plaza del Pilar;12;12;12;35;24;12;12;12;48;25; 00:13:01
9;Países Bajos;Oficina de la Sitycleta;31;12;16;37;43;31;12;16;50;44; 00:13:01
11;Reino Unido;Plaza del Pilar;29;12;8;48;0;29;12;9;1;1; 00:13:01
12;Suecia;Obelisco;15;12;16;38;57;15;12;16;51;58; 00:13:01
1;Alemania;San Telmo;13;12;15;56;38;13;12;16;9;38; 00:13:00
1;Alemania;San Bernardo;21;12;21;23;31;21;12;21;36;31; 00:13:00
